Date,AXISBANK.NS,BAJAJHLDNG.NS,BALKRISHNA.NS,CDSL.NS,CIPLA.NS,EIDPARRY.NS,HCL-INSYS.NS,HDFCBANK.NS,ICICIBANK.NS,ICRA.NS,IEX.NS,INFY.NS,IPCALAB.NS,ITC.NS,KOTAKBANK.NS,M&M.NS,MAHSCOOTER.NS,MARUTI.NS,MCX.NS,MOTILALOFS.NS,NH.NS,POWERGRID.NS,SWARAJENG.NS,ZYDUSWELL.NS
2022-04-21,798.3215942382812,5098.2353515625,35.22629928588867,699.949951171875,969.4190063476562,491.4581298828125,19.200000762939453,1325.0567626953125,739.0899658203125,3861.42333984375,223.2812042236328,1504.765869140625,1020.845458984375,237.3227081298828,1756.4176025390625,876.7691650390625,3575.436279296875,7682.12744140625,1351.1712646484375,878.9636840820312,701.3419799804688,147.27938842773438,1269.8140869140625,1635.152587890625
2022-04-22,777.2135620117188,5051.009765625,35.9522590637207,691.171630859375,938.7894287109375,506.3345642089844,19.200000762939453,1306.979248046875,724.8385009765625,4051.594482421875,219.4676513671875,1473.7650146484375,1017.9227905273438,237.960693359375,1723.40087890625,886.056640625,3584.738037109375,7706.79443359375,1348.3948974609375,898.5125732421875,699.5095825195312,146.11280822753906,1272.6866455078125,1629.5526123046875
2022-04-25,777.313232421875,5091.890625,35.260868072509766,675.0174560546875,925.343505859375,507.4564208984375,18.649999618530273,1316.76513671875,729.2496948242188,4069.48974609375,208.31312561035156,1451.1304931640625,990.0338134765625,232.62911987304688,1724.4981689453125,870.0322875976562,3586.416748046875,7714.4482421875,1324.2353515625,882.8832397460938,691.982177734375,144.4277801513672,1251.784423828125,1618.005615234375
2022-04-26,771.6378784179688,5220.2578125,34.29292297363281,680.6036376953125,949.8568115234375,529.84423828125,18.700000762939453,1322.83935546875,730.7523193359375,3986.3017578125,215.55882263183594,1469.628662109375,991.22265625,236.00123596191406,1738.3133544921875,904.8239135742188,3581.607177734375,7708.98779296875,1331.8826904296875,898.8555297851562,697.2315673828125,150.09857177734375,1284.5738525390625,1645.3118896484375
2022-04-27,762.577392578125,5121.4658203125,33.53239440917969,673.7357177734375,949.2258911132812,509.65130615234375,18.299999237060547,1323.3214111328125,714.2225341796875,3957.476318359375,208.5991668701172,1443.4151611328125,995.7799682617188,234.67971801757812,1737.116455078125,892.0236206054688,3581.1533203125,7593.59814453125,1315.0296630859375,888.7136840820312,703.2732543945312,148.6079864501953,1322.7545166015625,1655.1243896484375
2022-04-28,776.4171142578125,5265.0029296875,33.152130126953125,676.7586059570312,952.5751953125,513.6995849609375,18.149999618530273,1322.164306640625,724.3536987304688,3954.864501953125,204.54730224609375,1471.1158447265625,1016.238525390625,237.960693359375,1761.2056884765625,888.2220458984375,3580.790771484375,7690.85302734375,1350.051025390625,902.72607421875,695.6963500976562,152.6909637451172,1329.824951171875,1666.7208251953125
2022-04-29,725.4391479492188,4931.89697265625,31.73478126525879,667.2063598632812,952.5751953125,517.943115234375,18.100000381469727,1334.9390869140625,720.6211547851562,3951.333984375,204.54730224609375,1457.126220703125,1002.3683471679688,236.5480194091797,1786.242431640625,887.4520874023438,3520.894287109375,7524.763671875,1393.2552490234375,885.6759033203125,693.4678344726562,147.6034393310547,1338.795654296875,1693.828857421875
2022-05-02,724.1946411132812,5080.68017578125,31.250808715820312,626.2646484375,948.109375,516.577392578125,17.75,1353.35400390625,718.3912963867188,3909.111083984375,200.59078979492188,1432.4462890625,1001.0309448242188,239.82899475097656,1769.8837890625,886.7302856445312,3494.43994140625,7443.79150390625,1393.64501953125,882.4912719726562,687.8717651367188,150.06619262695312,1336.7186279296875,1685.552734375
2022-05-04,704.132080078125,5022.0068359375,29.69518280029297,614.5359497070312,929.6151733398438,517.6016235351562,17.450000762939453,1307.3648681640625,702.1524658203125,3842.464111328125,193.63111877441406,1427.3804931640625,990.9254760742188,236.73031616210938,1771.130615234375,862.4290771484375,3484.18505859375,7212.865234375,1323.358642578125,882.9322509765625,676.0357666015625,153.98716735839844,1354.880859375,1661.021728515625
2022-05-05,699.3031005859375,4850.99365234375,28.24326515197754,595.0687255859375,920.7321166992188,499.50604248046875,17.549999237060547,1304.42431640625,706.5635986328125,3839.610595703125,190.6279754638672,1473.4862060546875,992.8574829101562,238.8264617919922,1793.0751953125,865.2681884765625,3511.27490234375,7222.37158203125,1275.0888671875,896.9937744140625,703.17431640625,151.49200439453125,1372.336181640625,1647.2445068359375
2022-05-06,670.4786376953125,4789.55322265625,26.860485076904297,589.3131713867188,907.480224609375,477.459716796875,16.950000762939453,1270.3421630859375,697.3049926757812,3876.803466796875,191.2953338623047,1434.166015625,984.0398559570312,243.01881408691406,1770.831298828125,860.2636108398438,3408.1806640625,7097.18310546875,1236.70654296875,847.3131103515625,688.2680053710938,154.50564575195312,1355.8531494140625,1613.6446533203125
